datefield,shelfmarks,title,publisher,edition,flickr_url_to_book_images,place,issuance,authors,identifier,corporate,date
1798,b'British Library HMNTS 11643.bbb.19.(3.)',b'[Walter and William; an historical ballad. Translated from the original poem of Richard C\xc5\x93ur de Lion. [By Issac Watts?] Second edition. MS. notes.]',b'',b'Third edition.',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum003091222',b'London',b'monographic',b'contributor',b'003091222',b'',b'1798'
1795,b'British Library HMNTS 11641.h.11.(8.)',"b'Matilda; or, the Dying Penitent; a poetical epistle'",b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum003092301',b'Oxford',b'monographic',b'creator',b'003092301',b'',b'1795'
1792,"b'British Library HMNTS 643.e.20.(5.),British Library HMNTS 643.h.2.(13.),British Library HMNTS 163.h.44.,British Library HMNTS G.18756.(2.)'",b'The Fugitive; a comedy [in five acts and in prose]',b'J. Debrett',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum003094445',b'London',b'monographic',b'creator',b'003094445',b'',b'1792'
1797,"b'British Library HMNTS 642.d.31.,British Library HMNTS 11763.h.22.,British Library HMNTS G.18652.,British Library HMNTS 1578/3131.,British Library HMNTS 11869.ff.8.'","b""Essays on some of Shakespeare's Dramatic Characters, to which is added an Essay on the faults of Shakespeare. The fifth edition. [Containing the two series.]""",b'J. Murray & S. Highley',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum003095120',b'London',b'monographic',b'creator',b'003095120',b'',b'1797'
1791,"b'British Library HMNTS 11777.e.65.,British Library HMNTS 11771.cc.1.,British Library HMNTS G.10754.(2.)'",b'[The Rivals ... The fourth edition. [By Richard Brinsley Sheridan.]]',b'G. & T. Wilkie',b'Fifth edition.',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum003111791',b'London',b'monographic',b'',b'003111791',b'',b'1791'
1791,"b'British Library HMNTS 643.e.20.(4.),British Library HMNTS 163.h.47.'",b'The Fugitives: a comedy [in five acts and in prose]',b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum003118993',b'Warrington',b'monographic',b'creator',b'003118993',b'',b'1791'
1791-93,"b'British Library HMNTS 11642.e.37.,British Library HMNTS 1466.h.9.'",b'Poems',b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum003124970',b'London',b'monographic',b'creator',b'003124970',b'',b'1791'
1793,"b'British Library HMNTS 11631.h.9.,British Library HMNTS 643.k.4.(11.)'",b'Monody to the memory of the late Queen of France [Marie Antoinette. With a portrait of the Queen by the Marchioness Lezay-Marnesia]',b'J. Evans',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum003124986',b'London',b'monographic',"b'contributor,creator'",b'003124986',b'',b'1793'
1795,b'British Library HMNTS 11643.h.23.',"b'The Rolliad, in two parts: Probationary Odes for the Laureatship, and Political Miscellanies: with criticisms and illustrations. Revised, corrected and enlarged by the original authors'",b'J. Ridgway',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum003141105',b'London',b'monographic',b'contributor',b'003141105',b'',b'1795'
1796,b'British Library HMNTS 993.k.27.',b'Poems',b'',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum003176605',b'London',b'monographic',b'creator',b'003176605',b'',b'1796'
1789,b'British Library HMNTS 643.e.17.(5.)',"b'The Island of St. Marguerite, an opera, in two acts. [By the Hon. John St. John.]'",b'Printed for J. Debrett',b'',b'http://www.flickr.com/photos/britishlibrary/tags/sysnum003224607',b'London',b'monographic',b'contributor',b'003224607',b'',b'1789'
